875,  877,  389,  390
158,  159,  420,  422
601,  602,  391,  393
743,  745,  18,  19
112,  112,  77,  81
563,  563,  98,  102
615,  615,  93,  97
721,  724,  6,  6
587,  590,  440,  440
775,  776,  35,  36
917,  918,  363,  364
109,  110,  396,  397
592,  595,  388,  388
563,  563,  430,  433
802,  803,  50,  51
577,  580,  387,  387
157,  158,  107,  108
579,  582,  116,  116
780,  781,  38,  39
811,  812,  55,  56
593,  596,  64,  64
884,  885,  384,  385
577,  580,  440,  440
764,  765,  29,  30
598,  601,  436,  436
913,  914,  112,  113
792,  793,  443,  444
806,  807,  434,  435
120,  123,  110,  110
842,  843,  411,  412
126,  129,  113,  113
139,  142,  385,  385
604,  605,  431,  432
573,  574,  113,  114
748,  749,  471,  472
568,  569,  109,  110
108,  108,  420,  422
145,  147,  387,  387
864,  866,  397,  397
889,  891,  381,  381
563,  563,  81,  83
122,  124,  65,  65
770,  772,  33,  33
107,  107,  403,  405
814,  816,  429,  429
560,  560,  399,  401
727,  729,  9,  9
603,  605,  68,  68
863,  865,  85,  85
881,  883,  116,  116
744,  746,  474,  474
596,  598,  116,  116
786,  788,  42,  42
147,  149,  434,  434
881,  883,  95,  95
897,  899,  104,  104
854,  856,  80,  80
558,  558,  404,  406
151,  153,  111,  111
872,  874,  90,  90
121,  123,  386,  386
838,  840,  71,  71
752,  754,  23,  23
778,  780,  452,  452
714,  716,  493,  493
828,  830,  420,  420
853,  855,  404,  404
609,  609,  403,  405
753,  755,  468,  468
820,  822,  61,  61
903,  905,  372,  372
764,  766,  461,  461
157,  157,  397,  399
598,  600,  391,  391
116,  118,  389,  389
601,  603,  114,  114
829,  831,  66,  66
560,  560,  426,  428
164,  164,  94,  96
164,  164,  80,  82
563,  564,  395,  395
728,  730,  484,  484
918,  919,  115,  115
739,  741,  477,  477
572,  573,  438,  438
575,  576,  67,  67
868,  869,  87,  87
568,  568,  435,  436
714,  715,  1,  1
850,  851,  77,  77
909,  910,  110,  110
893,  894,  101,  101
739,  740,  15,  15
825,  826,  63,  63
721,  722,  5,  5
579,  580,  65,  65
115,  115,  431,  432
564,  565,  433,  433
122,  123,  436,  436
902,  903,  106,  106
565,  566,  76,  76
143,  144,  436,  436
798,  799,  48,  48
112,  112,  428,  429
572,  573,  389,  389
601,  601,  434,  435
571,  571,  69,  70
610,  610,  73,  74
746,  747,  19,  19
886,  887,  97,  97
156,  156,  67,  68
148,  149,  63,  63
807,  808,  53,  53
816,  817,  58,  58
117,  118,  106,  106
117,  117,  70,  71
568,  568,  72,  73
159,  159,  70,  71
614,  614,  81,  82
153,  154,  393,  393
159,  159,  418,  419
151,  151,  390,  391
127,  128,  63,  63
609,  609,  422,  423
594,  595,  438,  438
843,  844,  73,  73
112,  112,  95,  96
113,  114,  392,  392
859,  860,  82,  82
159,  159,  403,  404
613,  613,  101,  102
877,  878,  92,  92
605,  605,  396,  397
147,  148,  113,  113
154,  154,  428,  429
109,  109,  398,  399
162,  162,  99,  100
564,  564,  101,  102
782,  783,  39,  39
558,  558,  421,  422
834,  835,  68,  68
791,  792,  44,  44
120,  120,  108,  109
757,  758,  25,  25
606,  607,  111,  111
575,  576,  114,  114
881,  882,  387,  387
113,  113,  77,  78
766,  767,  30,  30
732,  733,  11,  11
594,  595,  389,  389
563,  563,  396,  396
566,  566,  105,  105
875,  875,  391,  391
820,  820,  60,  60
736,  736,  480,  480
833,  833,  418,  418
600,  600,  435,  435
609,  609,  108,  108
561,  561,  428,  428
919,  919,  363,  363
611,  611,  105,  105
814,  814,  430,  430
160,  160,  103,  103
811,  811,  432,  432
881,  881,  94,  94
783,  783,  450,  450
609,  609,  73,  73
607,  607,  71,  71
161,  161,  74,  74
153,  153,  429,  429
844,  844,  411,  411
911,  911,  368,  368
838,  838,  70,  70
603,  603,  432,  432
612,  612,  77,  77
120,  120,  68,  68
890,  890,  99,  99
605,  605,  69,  69
604,  604,  396,  396
808,  808,  434,  434
847,  847,  409,  409
795,  795,  46,  46
739,  739,  478,  478
775,  775,  455,  455
736,  736,  13,  13
764,  764,  462,  462
725,  725,  487,  487
794,  794,  443,  443
602,  602,  394,  394
863,  863,  84,  84
714,  714,  494,  494
113,  113,  429,  429
789,  789,  446,  446
573,  573,  112,  112
864,  864,  398,  398
903,  903,  373,  373
858,  858,  402,  402
603,  603,  113,  113
570,  570,  110,  110
727,  727,  8,  8
110,  110,  425,  425
777,  777,  36,  36
568,  568,  108,  108
897,  897,  103,  103
569,  569,  72,  72
147,  147,  388,  388
861,  861,  400,  400
718,  718,  3,  3
847,  847,  75,  75
878,  878,  389,  389
565,  565,  77,  77
900,  900,  375,  375
804,  804,  51,  51
778,  778,  453,  453
908,  908,  370,  370
800,  800,  439,  439
869,  869,  395,  395
752,  752,  22,  22
850,  850,  407,  407
839,  839,  414,  414
769,  769,  459,  459
156,  156,  425,  425
744,  744,  475,  475
886,  886,  384,  384
914,  914,  366,  366
155,  155,  67,  67
572,  572,  69,  69
564,  564,  432,  432
761,  761,  27,  27
854,  854,  79,  79
158,  158,  106,  106
607,  607,  400,  400
569,  569,  391,  391
607,  607,  110,  110
154,  154,  394,  394
906,  906,  108,  108
151,  151,  431,  431
761,  761,  464,  464
116,  116,  390,  390
561,  561,  399,  399
829,  829,  65,  65
566,  566,  393,  393
803,  803,  437,  437
733,  733,  482,  482
126,  126,  112,  112
897,  897,  377,  377
607,  607,  427,  427
753,  753,  469,  469
156,  156,  397,  397
116,  116,  432,  432
828,  828,  421,  421
119,  119,  434,  434
121,  121,  387,  387
158,  158,  70,  70
743,  743,  17,  17
600,  600,  66,  66
813,  813,  56,  56
836,  836,  416,  416
770,  770,  32,  32
915,  915,  113,  113
149,  149,  433,  433
152,  152,  65,  65
719,  719,  491,  491
872,  872,  89,  89
853,  853,  405,  405
121,  121,  109,  109
825,  825,  423,  423
122,  122,  66,  66
786,  786,  448,  448
115,  115,  74,  74
153,  153,  110,  110
600,  600,  392,  392
786,  786,  41,  41
797,  797,  441,  441
569,  569,  436,  436
728,  728,  485,  485
889,  889,  382,  382
819,  819,  427,  427
115,  115,  102,  102
750,  750,  471,  471
758,  758,  466,  466
872,  872,  393,  393
113,  113,  393,  393
772,  772,  457,  457
894,  894,  379,  379
118,  118,  70,  70
117,  117,  105,  105
822,  822,  425,  425
111,  111,  396,  396
156,  156,  108,  108
722,  722,  489,  489
605,  605,  430,  430
150,  150,  390,  390
